Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1979-05-15 00:00:00-04:00,1.9105572700500488,1.9363755804083191,1.8847389596917785,1.9105572700500488,22349,0.0,1.3333333333333333
1979-05-16 00:00:00-04:00,1.923466931382198,2.052558645117879,1.923466931382198,2.039649486541748,66008,0.0,0.0
1979-05-17 00:00:00-04:00,2.039649987812362,2.0654683113098145,2.039649987812362,2.0654683113098145,57692,0.0,0.0
1979-05-18 00:00:00-04:00,2.065466983379745,2.1429219040747833,2.065466983379745,2.1300127506256104,119023,0.0,0.0
1979-05-21 00:00:00-04:00,2.1300124684421986,2.181649075398089,2.1041941649642535,2.1687397956848145,106549,0.0,0.0
1979-05-22 00:00:00-04:00,2.168740310842117,2.2203769300636442,2.168740310842117,2.194558620452881,127339,0.0,0.0
1979-05-23 00:00:00-04:00,2.194558389897157,2.194558389897157,2.1300127506256104,2.1300127506256104,85759,0.0,0.0
1979-05-24 00:00:00-04:00,2.130013915809367,2.1429230763202516,2.078377273765828,2.1041955947875977,80561,0.0,0.0
1979-05-25 00:00:00-04:00,2.104194443727264,2.1429219040747833,2.078376136828918,2.1300127506256104,63410,0.0,0.0
1979-05-29 00:00:00-04:00,2.1300133295101324,2.24619561415382,2.1300133295101324,2.207468271255493,123181,0.0,0.0
1979-05-30 00:00:00-04:00,2.2461955484571514,2.3494688010970988,2.2461955484571514,2.336559772491455,113825,0.0,0.0
1979-05-31 00:00:00-04:00,2.3236515522003174,2.3236515522003174,2.284924192697043,2.3236515522003174,80561,0.0,0.0
1979-06-01 00:00:00-04:00,2.3236515522003174,2.3494698771854394,2.3236515522003174,2.3236515522003174,103430,0.0,0.0
1979-06-04 00:00:00-04:00,2.3236504309163903,2.3881963402067967,2.3236504309163903,2.3752870559692383,71206,0.0,0.0
1979-06-05 00:00:00-04:00,2.3881966245631125,2.4914703988627322,2.3881966245631125,2.4527430534362793,136175,0.0,0.0
1979-06-06 00:00:00-04:00,2.4785602532276547,2.556015165160291,2.4785602532276547,2.5043785572052,148129,0.0,0.0
1979-06-07 00:00:00-04:00,2.5043789034059576,2.543106236751567,2.491469621658325,2.491469621658325,141892,0.0,0.0
1979-06-08 00:00:00-04:00,2.491470062681378,2.530197658830926,2.4269244103637155,2.465651750564575,53534,0.0,0.0
1979-06-11 00:00:00-04:00,2.46565235260097,2.491470671021811,2.4269250029440843,2.4785616397857666,48857,0.0,0.0
1979-06-12 00:00:00-04:00,2.478561034597321,2.491470062681378,2.4527427224805183,2.465651750564575,48337,0.0,0.0
1979-06-13 00:00:00-04:00,2.465652070867419,2.478561356577158,2.37528732684797,2.4011056423187256,75884,0.0,0.0
1979-06-14 00:00:00-04:00,2.4011056423187256,2.439833755396664,2.349469011377215,2.4011056423187256,58732,0.0,0.0
1979-06-15 00:00:00-04:00,2.4269250029440843,2.5172889894426524,2.4269250029440843,2.4785616397857666,107069,0.0,0.0
1979-06-18 00:00:00-04:00,2.4785613690368224,2.4785613690368224,2.426924737835736,2.4527430534362793,34823,0.0,0.0
1979-06-19 00:00:00-04:00,2.4527433213649252,2.4785616397857666,2.4269250029440843,2.4785616397857666,113825,0.0,0.0
1979-06-20 00:00:00-04:00,2.478560595859337,2.5172879292049464,2.478560595859337,2.491469621658325,152287,0.0,0.0
1979-06-21 00:00:00-04:00,2.491470062681378,2.491470062681378,2.4398334384477725,2.465651750564575,389293,0.0,0.0
1979-06-22 00:00:00-04:00,2.465652083262189,2.465652083262189,2.4140149401636557,2.4527430534362793,70166,0.0,0.0
1979-06-25 00:00:00-04:00,2.45274247553527,2.45274247553527,2.2978318505849864,2.349468469619751,73805,0.0,0.0
