Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.0,4.448488777392089,4.252570709763216,4.29866886138916,747600,0.0,0.0
1980-03-18 00:00:00-05:00,0.0,4.483063418499102,4.183424054193287,4.448489665985107,1204800,0.0,0.0
1980-03-19 00:00:00-05:00,0.0,4.563735607058503,4.460014343261719,4.460014343261719,745200,0.0,0.0
1980-03-20 00:00:00-05:00,0.0,4.517639547935167,4.333245752474059,4.356295108795166,430800,0.0,0.0
1980-03-21 00:00:00-05:00,0.0,4.4023915035108825,4.27562141418457,4.27562141418457,453000,0.0,0.0
1980-03-24 00:00:00-05:00,0.0,4.25257080958329,3.9875052445169032,4.022078990936279,810000,0.0,0.0
1980-03-25 00:00:00-05:00,0.0,4.114279931653188,3.8722634650853536,3.9183616638183594,2117400,0.0,0.0
1980-03-26 00:00:00-05:00,0.0,3.9875067068302297,3.8376872599217537,3.860736608505249,816600,0.0,0.0
1980-03-27 00:00:00-05:00,0.0,3.8146390676590882,3.46890137187265,3.7800652980804443,1286400,0.0,0.0
1980-03-28 00:00:00-05:00,0.0,4.0566536597609115,3.837686725167147,3.987506151199341,837600,0.0,0.0
1980-03-31 00:00:00-05:00,0.0,4.068178847381143,3.9183588845458748,4.010555744171143,399600,0.0,0.0
1980-04-01 00:00:00-05:00,0.0,4.045129942746841,3.9068349019691713,3.9529330730438232,631200,0.0,0.0
1980-04-02 00:00:00-05:00,0.0,4.045129500586411,3.964457578135337,4.010555744171143,486000,0.0,0.0
1980-04-03 00:00:00-05:00,0.0,4.0451311358959225,3.952934238998572,3.964459180831909,483600,0.0,0.0
1980-04-07 00:00:00-05:00,0.0,3.9414054112774983,3.872257947921753,3.872257947921753,315000,0.0,0.0
1980-04-08 00:00:00-05:00,0.0,3.987508009390845,3.8492129278217537,3.964459180831909,348000,0.0,0.0
1980-04-09 00:00:00-05:00,0.0,4.091228219007339,3.9644581134043464,4.0797038078308105,824400,0.0,0.0
