Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1990-02-08 00:00:00-05:00,0.964077598399221,0.964077598399221,0.9432701727862324,0.9571415781974792,9012000,0.0,0.0
1990-02-09 00:00:00-05:00,0.9710127466148701,0.9710127466148701,0.9502053260803223,0.9502053260803223,3483600,0.0,0.0
1990-02-12 00:00:00-05:00,0.9502061923373178,0.9571422171694325,0.9293987528336345,0.9432708024978638,1982400,0.0,0.0
1990-02-13 00:00:00-05:00,0.9432703933906548,0.9432703933906548,0.9363343715667725,0.9363343715667725,2212800,0.0,0.0
1990-02-14 00:00:00-05:00,0.943270220154355,0.943270220154355,0.9293981790542603,0.9293981790542603,657600,0.0,0.0
1990-02-15 00:00:00-05:00,0.9363341192266728,0.9363341192266728,0.8947192694832651,0.9085906744003296,1494000,0.0,0.0
1990-02-16 00:00:00-05:00,0.9155266943549689,0.9155266943549689,0.9016552894379044,0.9085906744003296,638400,0.0,0.0
1990-02-20 00:00:00-05:00,0.9085905927482064,0.9085905927482064,0.8877831697463989,0.8877831697463989,1190400,0.0,0.0
1990-02-21 00:00:00-05:00,0.8947191890777204,0.8947191890777204,0.8877831697463989,0.8877831697463989,272400,0.0,0.0
1990-02-22 00:00:00-05:00,0.8877832173418546,0.9016552567481996,0.8877832173418546,0.9016552567481995,38400,0.0,0.0
1990-02-23 00:00:00-05:00,0.8877828049634345,0.8877828049634345,0.860040009021759,0.860040009021759,1143600,0.0,0.0
1990-02-26 00:00:00-05:00,0.8669758779297564,0.8669758779297564,0.8531044721603394,0.8531044721603394,316800,0.0,0.0
1990-02-27 00:00:00-05:00,0.853103992540392,0.860040009021759,0.853103992540392,0.860040009021759,325200,0.0,0.0
1990-02-28 00:00:00-05:00,0.8600402996966041,0.894719123840332,0.8600402996966041,0.894719123840332,475200,0.0,0.0
1990-03-01 00:00:00-05:00,0.8877832495286258,0.9085906744003296,0.8877832495286258,0.9085906744003296,428400,0.0,0.0
1990-03-02 00:00:00-05:00,0.9016556941875354,0.9155271053314209,0.9016556941875354,0.9155271053314209,1364400,0.0,0.0
1990-03-05 00:00:00-05:00,0.9085906744003296,0.9155266943549689,0.9016552894379044,0.9085906744003296,241200,0.0,0.0
1990-03-06 00:00:00-05:00,0.9085903098265216,0.9224623441696167,0.9085903098265216,0.9224623441696167,430800,0.0,0.0
1990-03-07 00:00:00-05:00,0.9293985164753064,0.9293985164753064,0.9155271053314209,0.9155271053314209,202800,0.0,0.0
1990-03-08 00:00:00-05:00,0.9155271053314209,0.9155271053314209,0.9155271053314209,0.9155271053314209,793200,0.0,0.0
1990-03-09 00:00:00-05:00,0.9085905264994011,0.9085905264994011,0.8877831050147422,0.894719123840332,171600,0.0,0.0
1990-03-12 00:00:00-05:00,0.8808477024486372,0.8808477024486372,0.8669756650924683,0.8669756650924683,1059600,0.0,0.0
1990-03-13 00:00:00-05:00,0.8739117660759129,0.8877831697463989,0.8739117660759129,0.8877831697463989,90000,0.0,0.0
1990-03-14 00:00:00-05:00,0.8877832563190303,0.8877832563190303,0.8808478713035583,0.8808478713035583,127200,0.0,0.0
1990-03-15 00:00:00-05:00,0.8739118512958673,0.8877832563190303,0.8739118512958673,0.8808478713035583,571200,0.0,0.0
1990-03-16 00:00:00-05:00,0.8808478326308733,0.9016552567481996,0.8808478326308733,0.9016552567481995,302400,0.0,0.0
1990-03-19 00:00:00-05:00,0.8947192370450271,0.9016552567481996,0.8947192370450271,0.9016552567481995,14400,0.0,0.0
1990-03-20 00:00:00-05:00,0.9016552963344123,0.9016552963344123,0.8808478713035583,0.8808478713035583,228000,0.0,0.0
1990-03-21 00:00:00-05:00,0.8739114069925967,0.8739114069925967,0.860040009021759,0.860040009021759,328800,0.0,0.0
1990-03-22 00:00:00-05:00,0.860040009021759,0.860040009021759,0.860040009021759,0.860040009021759,48000,0.0,0.0
1990-03-23 00:00:00-05:00,0.8669756650924683,0.8669756650924683,0.8669756650924683,0.8669756650924683,0,0.0,0.0
1990-03-26 00:00:00-05:00,0.8600403351645668,0.8739117383956909,0.8600403351645668,0.8739117383956909,50400,0.0,0.0
1990-03-27 00:00:00-05:00,0.8739118512958673,0.8808478713035583,0.8739118512958673,0.8808478713035583,204000,0.0,0.0
