Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-10-01 00:00:00-04:00,0.0,0.581661280076451,0.5574253875399691,0.573582649230957,203768,0.0,0.0
1980-10-02 00:00:00-04:00,0.0,0.6422509301763077,0.5816610789832497,0.6220542192459106,356366,0.0,0.0
1980-10-03 00:00:00-04:00,0.0,0.6382116137357409,0.6260937394289319,0.6321526765823364,257680,0.0,0.0
1980-10-06 00:00:00-04:00,0.0,0.6341722863832356,0.6139756441116333,0.6139756441116333,137978,0.0,0.0
1980-10-07 00:00:00-04:00,0.0,0.6180152227912311,0.5957990219612775,0.6018579602241516,262249,0.0,0.0
1980-10-08 00:00:00-04:00,0.0,0.6240740201966024,0.6018578243809865,0.6200346350669861,85893,0.0,0.0
1980-10-09 00:00:00-04:00,0.0,0.630133520598856,0.605897610545084,0.6240745782852173,185493,0.0,0.0
1980-10-10 00:00:00-04:00,0.0,0.6483099897352325,0.620034645356419,0.6361919045448303,147115,0.0,0.0
1980-10-13 00:00:00-04:00,0.0,0.6523493101376364,0.6341724266326686,0.6483100652694702,63049,0.0,0.0
1980-10-14 00:00:00-04:00,0.0,0.6745658707607892,0.6483104130359877,0.6705266237258911,111479,0.0,0.0
1980-10-15 00:00:00-04:00,0.0,0.6685068884111162,0.6503300666809082,0.6503300666809082,62136,0.0,0.0
1980-10-16 00:00:00-04:00,0.0,0.6503299883526903,0.6321529576130278,0.6442708373069763,98686,0.0,0.0
1980-10-17 00:00:00-04:00,0.0,0.6786054372787476,0.6402319467467413,0.6786054372787476,148943,0.0,0.0
1980-10-20 00:00:00-04:00,0.0,0.7048604873807001,0.6806245954868155,0.7008211016654968,174528,0.0,0.0
1980-10-21 00:00:00-04:00,0.0,0.7068804102367161,0.6584087418220113,0.6705266237258911,338091,0.0,0.0
1980-10-22 00:00:00-04:00,0.0,0.682644505629771,0.6462907191189459,0.6705266237258911,305196,0.0,0.0
1980-10-23 00:00:00-04:00,0.0,0.6866837739944458,0.6664871199362175,0.6866837739944458,148029,0.0,0.0
1980-10-24 00:00:00-04:00,0.0,0.6786051194851304,0.6705264862722172,0.6745657324790955,129754,0.0,0.0
1980-10-27 00:00:00-05:00,0.0,0.672546011608614,0.654369056224823,0.654369056224823,182752,0.0,0.0
1980-10-28 00:00:00-05:00,0.0,0.6705262015368215,0.6301329822254436,0.6624475717544556,195545,0.0,0.0
1980-10-29 00:00:00-05:00,0.0,0.6745658289878522,0.6503300666809082,0.6503300666809082,55739,0.0,0.0
1980-10-30 00:00:00-05:00,0.0,0.644270661794714,0.6301330924034119,0.6301330924034119,49343,0.0,0.0
1980-10-31 00:00:00-05:00,0.0,0.6462900638580322,0.6281130482327564,0.6462900638580322,52998,0.0,0.0
1980-11-03 00:00:00-05:00,0.0,0.6422511799948898,0.6220544612085076,0.6301330924034119,58481,0.0,0.0
1980-11-05 00:00:00-05:00,0.0,0.6563886193294381,0.6361919045448303,0.6361919045448303,180924,0.0,0.0
1980-11-06 00:00:00-05:00,0.0,0.6301329738356256,0.6159954071044922,0.6159954071044922,103255,0.0,0.0
1980-11-07 00:00:00-05:00,0.0,0.6099369029926677,0.5937796321743295,0.6038779616355896,66704,0.0,0.0
1980-11-10 00:00:00-05:00,0.0,0.6099368333816528,0.601858198894484,0.6099368333816528,47516,0.0,0.0
1980-11-11 00:00:00-05:00,0.0,0.6301329738356256,0.6099364700481629,0.6159954071044922,163563,0.0,0.0
1980-11-12 00:00:00-05:00,0.0,0.6422513723373413,0.6180154010948409,0.6422513723373413,123358,0.0,0.0
1980-11-13 00:00:00-05:00,0.0,0.6584087610244751,0.6321530913351499,0.6584087610244751,505309,0.0,0.0
1980-11-14 00:00:00-05:00,0.0,0.6887034576795905,0.6705264974477937,0.6846640706062317,463276,0.0,0.0
1980-11-17 00:00:00-05:00,0.0,0.688703446201061,0.6745657324790955,0.6745657324790955,128840,0.0,0.0
1980-11-18 00:00:00-05:00,0.0,0.7149586153428522,0.674565465278335,0.694762110710144,310678,0.0,0.0
1980-11-19 00:00:00-05:00,0.0,0.7250571703832501,0.7068802118301392,0.7068802118301392,392917,0.0,0.0
1980-11-20 00:00:00-05:00,0.0,0.7129391180119949,0.6947621638918036,0.7008211016654968,353625,0.0,0.0
1980-11-21 00:00:00-05:00,0.0,0.698801653790054,0.6866837739944458,0.6866837739944458,444087,0.0,0.0
1980-11-24 00:00:00-05:00,0.0,0.6927426924079393,0.662447853059304,0.6745657324790955,117875,0.0,0.0
1980-11-25 00:00:00-05:00,0.0,0.6846640706062317,0.6664871103744348,0.6846640706062317,821470,0.0,0.0
1980-11-26 00:00:00-05:00,0.0,0.6907233223733927,0.6705268002825766,0.6786054372787476,245801,0.0,0.0
1980-11-28 00:00:00-05:00,0.0,0.6846638451170589,0.6685065837432207,0.6725459694862366,158994,0.0,0.0
1980-12-01 00:00:00-05:00,0.0,0.6806251766437413,0.6644679015851408,0.666487455368042,98686,0.0,0.0
1980-12-02 00:00:00-05:00,0.0,0.6765850186347961,0.6705260825727662,0.6765850186347961,32895,0.0,0.0
1980-12-03 00:00:00-05:00,0.0,0.6907229989049218,0.6725461797752347,0.6745657324790955,63049,0.0,0.0
1980-12-04 00:00:00-05:00,0.0,0.6806249525119147,0.6705266237258911,0.6705266237258911,61222,0.0,0.0
1980-12-05 00:00:00-05:00,0.0,0.6765857874794753,0.666487455368042,0.666487455368042,60308,0.0,0.0
1980-12-08 00:00:00-05:00,0.0,0.6584086908001968,0.640231728553772,0.640231728553772,71273,0.0,0.0
1980-12-09 00:00:00-05:00,0.0,0.6402315655715278,0.6260939240455627,0.6260939240455627,31982,0.0,0.0
1980-12-10 00:00:00-05:00,0.0,0.6301333491999853,0.6099368333816528,0.6099368333816528,31982,0.0,0.0
1980-12-11 00:00:00-05:00,0.0,0.6038777047214319,0.5735827292263674,0.57762211561203,79497,0.0,0.0
1980-12-12 00:00:00-05:00,0.0,0.5957994508254068,0.5796421766281128,0.5796421766281128,52998,0.0,0.0
1980-12-15 00:00:00-05:00,0.0,0.6180152297019958,0.5796417658758632,0.6180152297019958,70360,0.0,0.0
1980-12-16 00:00:00-05:00,0.0,0.6159955297705654,0.5978185741828201,0.6018579602241516,84066,0.0,0.0
1980-12-17 00:00:00-05:00,0.0,0.6139756491727191,0.6018577763491315,0.6079167127609253,38378,0.0,0.0
1980-12-18 00:00:00-05:00,0.0,0.6301329738356256,0.6139757144860174,0.6159954071044922,51171,0.0,0.0
1980-12-19 00:00:00-05:00,0.0,0.6260937127614106,0.6200346350669861,0.6200346350669861,30154,0.0,0.0
1980-12-22 00:00:00-05:00,0.0,0.6281134133199981,0.6180152297019958,0.6180152297019958,59394,0.0,0.0
1980-12-23 00:00:00-05:00,0.0,0.6281132812171508,0.6159954071044922,0.6159954071044922,66704,0.0,0.0
1980-12-24 00:00:00-05:00,0.0,0.6099368333816528,0.601858198894484,0.6099368333816528,69446,0.0,0.0
1980-12-26 00:00:00-05:00,0.0,0.6139760004379097,0.6058973670005798,0.6058973670005798,11879,0.0,0.0
1980-12-29 00:00:00-05:00,0.0,0.622054625207022,0.6119562983512878,0.6119562983512878,94117,0.0,0.0
1980-12-30 00:00:00-05:00,0.0,0.6139760802256478,0.603877892716071,0.6099368333816528,40205,0.0,0.0
1980-12-31 00:00:00-05:00,0.0,0.6159957740472347,0.605897445738479,0.6099368333816528,53912,0.0,0.0
1981-01-02 00:00:00-05:00,0.0,0.6180152297019958,0.6099365983281193,0.6180152297019958,44774,0.0,0.0
1981-01-05 00:00:00-05:00,0.0,0.6422513723373413,0.6180154010948409,0.6422513723373413,64877,0.0,0.0
1981-01-06 00:00:00-05:00,0.0,0.6624476377489977,0.6462903765746428,0.6563887000083923,137978,0.0,0.0
1981-01-07 00:00:00-05:00,0.0,0.644270534139036,0.6058970787663324,0.6361919045448303,229354,0.0,0.0
1981-01-08 00:00:00-05:00,0.0,0.6402313767861235,0.622054354127264,0.6321526765823364,148943,0.0,0.0
1981-01-09 00:00:00-05:00,0.0,0.6422514223143024,0.6240743896682902,0.640231728553772,45688,0.0,0.0
1981-01-12 00:00:00-05:00,0.0,0.656388798742,0.6402315351372792,0.6523494124412537,63049,0.0,0.0
1981-01-13 00:00:00-05:00,0.0,0.6543693032791359,0.6361922706331237,0.640231728553772,41119,0.0,0.0
1981-01-14 00:00:00-05:00,0.0,0.6402313601410268,0.6321526601472743,0.6361919045448303,91376,0.0,0.0
1981-01-15 00:00:00-05:00,0.0,0.6402313601410268,0.6281132749506246,0.6361919045448303,97772,0.0,0.0
1981-01-16 00:00:00-05:00,0.0,0.6523496095186054,0.6341727176717679,0.640231728553772,164477,0.0,0.0
1981-01-19 00:00:00-05:00,0.0,0.636192051445398,0.6341724991798401,0.6341724991798401,69446,0.0,0.0
1981-01-20 00:00:00-05:00,0.0,0.6382116137357409,0.6321526765823364,0.6321526765823364,39292,0.0,0.0
1981-01-21 00:00:00-05:00,0.0,0.630133520598856,0.6159959416006265,0.6240745782852173,47516,0.0,0.0
1981-01-22 00:00:00-05:00,0.0,0.6301329016092836,0.6099364001367602,0.6139756441116333,57567,0.0,0.0
1981-01-23 00:00:00-05:00,0.0,0.6180154678688216,0.603877892716071,0.6099368333816528,63049,0.0,0.0
1981-01-26 00:00:00-05:00,0.0,0.6099369029926677,0.5978188794793166,0.6038779616355896,62136,0.0,0.0
1981-01-27 00:00:00-05:00,0.0,0.6240740201966024,0.6018578243809865,0.6200346350669861,58481,0.0,0.0
1981-01-28 00:00:00-05:00,0.0,0.6200347819461215,0.6139758436154953,0.6180152297019958,53912,0.0,0.0
1981-01-29 00:00:00-05:00,0.0,0.6200346350669861,0.6139756981716529,0.6200346350669861,31982,0.0,0.0
1981-01-30 00:00:00-05:00,0.0,0.6341724784004248,0.6200347682100011,0.6301330924034119,81325,0.0,0.0
1981-02-02 00:00:00-05:00,0.0,0.6260936576344105,0.6139756441116333,0.6139756441116333,134323,0.0,0.0
1981-02-03 00:00:00-05:00,0.0,0.6139759918822664,0.5897400919079996,0.6119562983512878,150770,0.0,0.0
1981-02-04 00:00:00-05:00,0.0,0.6139757824498632,0.5957989692687988,0.5957989692687988,80411,0.0,0.0
1981-02-05 00:00:00-05:00,0.0,0.5998381972312927,0.5877203221191163,0.5998381972312927,28327,0.0,0.0
1981-02-06 00:00:00-05:00,0.0,0.6099368333816528,0.5978188112513102,0.6099368333816528,59394,0.0,0.0
1981-02-09 00:00:00-05:00,0.0,0.6119562983512878,0.6079170520884893,0.6119562983512878,83152,0.0,0.0
1981-02-10 00:00:00-05:00,0.0,0.611956143729234,0.6018579602241516,0.6018579602241516,43860,0.0,0.0
1981-02-11 00:00:00-05:00,0.0,0.603877872067922,0.5816615223884583,0.5816615223884583,58481,0.0,0.0
1981-02-12 00:00:00-05:00,0.0,0.5816614192457809,0.5614649076993509,0.5695435404777527,54826,0.0,0.0
1981-02-13 00:00:00-05:00,0.0,0.5756024271813733,0.5533862242738312,0.5634845495223999,84980,0.0,0.0
1981-02-17 00:00:00-05:00,0.0,0.5776221203909143,0.5594451631033179,0.5634845495223999,88635,0.0,0.0
1981-02-18 00:00:00-05:00,0.0,0.5675237246059747,0.5574254006125061,0.561464786529541,22844,0.0,0.0
1981-02-19 00:00:00-05:00,0.0,0.5634844794880585,0.5574254006125061,0.561464786529541,87721,0.0,0.0
1981-02-20 00:00:00-05:00,0.0,0.5594451324566588,0.5493469485604094,0.5574254393577576,64877,0.0,0.0
1981-02-23 00:00:00-05:00,0.0,0.565504290925365,0.5473274683621777,0.5493471622467041,93204,0.0,0.0
1981-02-24 00:00:00-05:00,0.0,0.5554062545051103,0.5453079231288518,0.5513668656349182,29240,0.0,0.0
